date,symbol,target_weight_raw,actual_date,actual_weight_raw,has_target,has_actual,target_weight_pct,actual_weight_pct,weight_diff
2024-12-06,DOT,0.03476830820048279,2024-12-08,0.0,True,False,0.06300478771347884,,
2024-12-06,ENA,-0.021454229754918574,2024-12-08,0.0,True,False,-0.03887791098348801,,
2024-12-06,ENS,-0.024330476761126603,2024-12-08,0.0,True,False,-0.04409005219532729,,
2024-12-06,ETC,0.04568920022416767,2024-12-08,0.0,True,False,0.08279489310562259,,
2024-12-06,ETH,-0.004054157939364254,2024-12-08,0.0,True,False,-0.007346672114549789,,
2024-12-06,FET,-0.029053178743633598,2024-12-08,0.0,True,False,-0.05264821482222632,,
2024-12-06,FIL,0.04204890288293938,2024-12-08,0.0,True,False,0.07619819130824135,,
2024-12-06,FTM,-0.013536926459945114,2024-12-08,0.0,True,False,-0.024530706900773892,,
2024-12-06,GALA,-0.030682314830492673,2024-12-08,0.0,True,False,-0.055600425574531445,,
2024-12-06,HBAR,-0.026978346628012694,2024-12-08,0.0,True,False,-0.04888834372835504,,
2024-12-06,LINK,-0.023019694980525966,2024-12-08,0.0,True,False,-0.04171474168699798,,
2024-12-06,LTC,-0.013218572153686672,2024-12-08,0.0,True,False,-0.023953806656798072,,
2024-12-06,NEAR,0.034131599587965925,2024-12-08,0.0,True,False,0.06185098722552723,,
2024-12-06,ORDI,0.015102391685552517,2024-12-08,0.0,True,False,0.027367537604283874,,
2024-12-06,PNUT,-0.06139646509161121,2024-12-08,0.0,True,False,-0.1112585411734605,,
2024-12-06,POL,0.023592732731791174,2024-12-08,0.0,True,False,0.042753162126154466,,
2024-12-06,RUNE,0.06510043329409121,2024-12-08,0.0,True,False,0.11797062301963693,,
2024-12-06,SAND,-0.043996393276056894,2024-12-08,0.0,True,False,-0.0797273023045223,,
2024-12-06,SEI,0.03275714694611359,2024-12-08,0.0,True,False,0.05936029666840274,,
2024-12-06,SOL,0.026277967154244145,2024-12-08,0.0,True,False,0.04761916319160826,,
2024-12-06,SUI,-0.04613489625292948,2024-12-08,0.0,True,False,-0.08360255344718873,,
2024-12-06,TRX,0.012417157263099544,2024-12-08,0.0,True,False,0.02250153653883007,,
2024-12-06,UNI,0.04022875421232523,2024-12-08,0.0,True,False,0.07289984040955072,,
2024-12-06,WIF,0.049902535316661153,2024-12-08,0.0,True,False,0.09043001534216029,,
2024-12-06,WLD,-0.04619856711418116,2024-12-08,0.0,True,False,-0.08371793349598387,,
2024-12-06,XLM,-0.047573019756033494,2024-12-08,0.0,True,False,-0.08620862405310836,,
2024-12-06,XRP,-0.02346539100928778,2024-12-08,0.0,True,False,-0.04252240202856412,,
2024-12-07,ADA,-0.008440797570930622,2024-12-09,0.0,True,False,-0.020959910544825718,,
2024-12-07,ALGO,-0.03605534128878328,2024-12-09,0.0,True,False,-0.0895314360669757,,
2024-12-07,ARB,0.06176457434460196,2024-12-09,0.0,True,False,0.15337175690132834,,
2024-12-07,AVAX,0.012432378184871827,2024-12-09,0.0,True,False,0.03087167206944714,,
2024-12-07,BCH,-0.029218255563431272,2024-12-09,0.0,True,False,-0.07255380996156927,,
2024-12-07,BNB,0.0013021130291232617,2024-12-09,0.0,True,False,0.0032333641910413167,,
2024-12-07,BTC,-0.010888986102584267,2024-12-09,0.0,True,False,-0.027039171679703416,,
2024-12-07,CRV,-0.06533391661550564,2024-12-09,0.0,True,False,-0.1622350300782206,,
2024-12-07,DOGE,0.020294899886172075,2024-12-09,0.0,True,False,0.05039562701933876,,
2024-12-07,DOT,0.032847917597626036,2024-12-09,0.0,True,False,0.08156686718813706,,
2024-12-07,ENA,-0.011733462788659289,2024-12-09,0.0,True,False,-0.02913614837516181,,
2024-12-07,ETC,0.012191099131707532,2024-12-09,0.0,True,False,0.030272535870744733,,
2024-12-07,ETH,0.010768346576002135,2024-12-09,0.0,True,False,0.026739603580352243,,
2024-12-07,FET,0.0046301762468626585,2024-12-09,0.0,True,False,0.011497501169231138,,
2024-12-07,FIL,0.010285788469673549,2024-12-09,0.0,True,False,0.025541331182947442,,
2024-12-07,FTM,0.003931260850650127,2024-12-09,0.0,True,False,0.009761977474945817,,
2024-12-07,GALA,-0.005173054116482299,2024-12-09,0.0,True,False,-0.012845557616311495,,
2024-12-07,HBAR,-0.050754948715435524,2024-12-09,0.0,True,False,-0.12603301712227372,,
2024-12-07,IOTA,-0.05807459254711612,2024-12-09,0.0,True,False,-0.14420891562508495,,
2024-12-07,LINK,-0.009828152126625307,2024-12-09,0.0,True,False,-0.02440494368736452,,
2024-12-07,LTC,-0.0035693422709036802,2024-12-09,0.0,True,False,-0.0088632731768922,,
2024-12-07,NEAR,0.04897027757998369,2024-12-09,0.0,True,False,0.1216013805338276,,
2024-12-07,ORDI,0.002327549005071509,2024-12-09,0.0,True,False,0.005779693035526524,,
2024-12-07,PNUT,-0.01987266154313455,2024-12-09,0.0,True,False,-0.049347138671609544,,
2024-12-07,POL,0.031304525515338494,2024-12-09,0.0,True,False,0.07773436679839338,,
2024-12-07,RUNE,0.016665237851977318,2024-12-09,0.0,True,False,0.04138256979277095,,
2024-12-07,SAND,0.013518133924111152,2024-12-09,0.0,True,False,0.03356778496360796,,
2024-12-07,SEI,-0.009466233546878866,2024-12-09,0.0,True,False,-0.023506239389310915,,
2024-12-07,SOL,0.02843409864064733,2024-12-09,0.0,True,False,0.07060661731578646,,
2024-12-07,SUI,0.009767832363334238,2024-12-09,0.0,True,False,0.024255159637688924,,
2024-12-07,TAO,0.01188950031525217,2024-12-09,0.0,True,False,0.029523615622366745,,
2024-12-07,TRX,0.016484278562104097,2024-12-09,0.0,True,False,0.04093321764374415,,
2024-12-07,UNI,-0.04546125507237108,2024-12-09,0.0,True,False,-0.11288789140661103,,
2024-12-07,WIF,0.040167561429306636,2024-12-09,0.0,True,False,0.09974276569094831,,
2024-12-07,WLD,0.01273397700132719,2024-12-09,0.0,True,False,0.03162059231782513,,
2024-12-07,XLM,-0.026649427505195486,2024-12-09,0.0,True,False,-0.06617498072734038,,
2024-12-07,XRP,-0.012191099131707522,2024-12-09,0.0,True,False,-0.030272535870744716,,
2024-12-08,ADA,0.02244148960137037,2024-12-10,0.0,True,False,0.05060289966853992,,
2024-12-08,ALGO,-0.013855130740577227,2024-12-10,0.0,True,False,-0.031241677946241157,,
2024-12-08,APT,0.05628992141166429,2024-12-10,0.0,True,False,0.12692710226198659,,
2024-12-08,ARB,0.014880566716525476,2024-12-10,0.0,True,False,0.033553914554824024,,
2024-12-08,AVAX,0.03641725986852973,2024-12-10,0.0,True,False,0.0821166054510849,,
2024-12-08,BCH,-0.007681562411427019,2024-12-10,0.0,True,False,-0.017321012950019726,,
2024-12-08,BNB,-0.03254631878117067,2024-12-10,0.0,True,False,-0.07338809201699907,,
2024-12-08,BTC,0.001905310662033992,2024-12-10,0.0,True,False,0.0042962497579669585,,
2024-12-08,CRV,-0.00677676596206093,2024-12-10,0.0,True,False,-0.015280804177740744,,
2024-12-08,DOGE,-0.0009651162126571611,2024-12-10,0.0,True,False,-0.002176222690430913,,
