date,symbol,target_weight_raw,actual_date,actual_weight_raw,has_target,has_actual,target_weight_pct,actual_weight_pct,weight_diff,actual_date_expected,has_live_data,coverage_status,direction_status,magnitude_status,root_cause,taxonomy
2024-12-04,CRV,-0.0629122651071541,2024-12-06,0.0,True,False,-0.1198244801421641,,,2024-12-06,False,target_only,,,logging_gap,1_no_live_data
2024-12-04,DOGE,-0.0082481946061447,2024-12-06,0.0,True,False,-0.0157097448185872,,,2024-12-06,False,target_only,,,logging_gap,1_no_live_data
2024-12-04,DOT,0.013962427118535,2024-12-06,0.0,True,False,0.0265932337383137,,,2024-12-06,False,target_only,,,logging_gap,1_no_live_data
2024-12-04,ENA,0.0043937621271972,2024-12-06,0.0,True,False,0.0083684836631301,,,2024-12-06,False,target_only,,,logging_gap,1_no_live_data
2024-12-04,ENS,-0.0383699299068133,2024-12-06,0.0,True,False,-0.0730804541267798,,,2024-12-06,False,target_only,,,logging_gap,1_no_live_data
2024-12-04,ETH,-0.0305262325368557,2024-12-06,0.0,True,False,-0.0581411261889473,,,2024-12-06,False,target_only,,,logging_gap,1_no_live_data
2024-12-04,FET,-0.0202834054852059,2024-12-06,0.0,True,False,-0.0386323479791724,,,2024-12-06,False,target_only,,,logging_gap,1_no_live_data
2024-12-04,FIL,0.0261998866156898,2024-12-06,0.0,True,False,0.0499010453392763,,,2024-12-06,False,target_only,,,logging_gap,1_no_live_data
2024-12-04,FTM,-0.0076414487518639,2024-12-06,0.0,True,False,-0.014554119497455,,,2024-12-06,False,target_only,,,logging_gap,1_no_live_data
2024-12-04,GALA,0.0027362107118482,2024-12-06,0.0,True,False,0.0052114643392381,,,2024-12-06,False,target_only,,,logging_gap,1_no_live_data
2024-12-04,HBAR,-0.0528716866735979,2024-12-06,0.0,True,False,-0.1007009103727666,,,2024-12-06,False,target_only,,,logging_gap,1_no_live_data
2024-12-04,LINK,-0.0246771676124031,2024-12-06,0.0,True,False,-0.0470008316423025,,,2024-12-06,False,target_only,,,logging_gap,1_no_live_data
2024-12-04,LTC,-0.0021968810635985,2024-12-06,0.0,True,False,-0.004184241831565,,,2024-12-06,False,target_only,,,logging_gap,1_no_live_data
2024-12-04,NEAR,0.032588281188392,2024-12-06,0.0,True,False,0.0620685623935941,,,2024-12-06,False,target_only,,,logging_gap,1_no_live_data
2024-12-04,ORDI,-0.0448257406855467,2024-12-06,0.0,True,False,-0.0853763739945567,,,2024-12-06,False,target_only,,,logging_gap,1_no_live_data
2024-12-04,PNUT,-0.0180865244216073,2024-12-06,0.0,True,False,-0.0344481061476073,,,2024-12-06,False,target_only,,,logging_gap,1_no_live_data
2024-12-04,RUNE,0.0430333568581353,2024-12-06,0.0,True,False,0.0819625490437464,,,2024-12-06,False,target_only,,,logging_gap,1_no_live_data
2024-12-04,SEI,0.0240704217581224,2024-12-06,0.0,True,False,0.0458452063211703,,,2024-12-06,False,target_only,,,logging_gap,1_no_live_data
2024-12-04,SOL,0.0115632974368428,2024-12-06,0.0,True,False,0.0220237834663712,,,2024-12-06,False,target_only,,,logging_gap,1_no_live_data
2024-12-04,SUI,-0.0114958812308115,2024-12-06,0.0,True,False,-0.0218953806529121,,,2024-12-06,False,target_only,,,logging_gap,1_no_live_data
2024-12-04,TAO,0.0125071243212796,2024-12-06,0.0,True,False,0.0238214228547991,,,2024-12-06,False,target_only,,,logging_gap,1_no_live_data
2024-12-04,TIA,0.052871686673598,2024-12-06,0.0,True,False,0.1007009103727666,,,2024-12-06,False,target_only,,,logging_gap,1_no_live_data
2024-12-04,TRX,-0.0689635786497003,2024-12-06,0.0,True,False,-0.1313499831291863,,,2024-12-06,False,target_only,,,logging_gap,1_no_live_data
2024-12-04,UNI,0.0526694380555044,2024-12-06,0.0,True,False,0.1003157019323891,,,2024-12-06,False,target_only,,,logging_gap,1_no_live_data
2024-12-04,WIF,0.0607828002495867,2024-12-06,0.0,True,False,0.1157686411240581,,,2024-12-06,False,target_only,,,logging_gap,1_no_live_data
2024-12-04,WLD,0.0161593081821336,2024-12-06,0.0,True,False,0.0307774755698788,,,2024-12-06,False,target_only,,,logging_gap,1_no_live_data
2024-12-04,XLM,-0.0525346056434419,2024-12-06,0.0,True,False,-0.1000588963054709,,,2024-12-06,False,target_only,,,logging_gap,1_no_live_data
2024-12-04,XRP,-0.0327905298064855,2024-12-06,0.0,True,False,-0.0624537708339715,,,2024-12-06,False,target_only,,,logging_gap,1_no_live_data
2024-12-05,ADA,-0.0082536977422804,2024-12-07,0.0,True,False,-0.016386081512256,,,2024-12-07,False,target_only,,,logging_gap,1_no_live_data
2024-12-05,ALGO,-0.0270232846916058,2024-12-07,0.0,True,False,-0.0536493774683842,,,2024-12-07,False,target_only,,,logging_gap,1_no_live_data
2024-12-05,ARB,0.0340719741889073,2024-12-07,0.0,True,False,0.0676431538658045,,,2024-12-07,False,target_only,,,logging_gap,1_no_live_data
2024-12-05,AVAX,0.0274232999639571,2024-12-07,0.0,True,False,0.054443528534193,,,2024-12-07,False,target_only,,,logging_gap,1_no_live_data
2024-12-05,BCH,0.0062200864331452,2024-12-07,0.0,True,False,0.0123487491896734,,,2024-12-07,False,target_only,,,logging_gap,1_no_live_data
2024-12-05,BNB,-0.0220082065034395,2024-12-07,0.0,True,False,-0.0436929333935463,,,2024-12-07,False,target_only,,,logging_gap,1_no_live_data
2024-12-05,BTC,-0.0003142977139903,2024-12-07,0.0,True,False,-0.0006239758374212,,,2024-12-07,False,target_only,,,logging_gap,1_no_live_data
2024-12-05,CRV,-0.0449021611099426,2024-12-07,0.0,True,False,-0.0891443441470979,,,2024-12-07,False,target_only,,,logging_gap,1_no_live_data
2024-12-05,DOGE,0.0157024025119332,2024-12-07,0.0,True,False,0.0311740089754852,,,2024-12-07,False,target_only,,,logging_gap,1_no_live_data
2024-12-05,DOT,-0.0376820364959191,2024-12-07,0.0,True,False,-0.0748102172929024,,,2024-12-07,False,target_only,,,logging_gap,1_no_live_data
2024-12-05,ENA,-0.0310333622709689,2024-12-07,0.0,True,False,-0.0616105919612908,,,2024-12-07,False,target_only,,,logging_gap,1_no_live_data
2024-12-05,ENS,-0.0380820517682704,2024-12-07,0.0,True,False,-0.0756043683587112,,,2024-12-07,False,target_only,,,logging_gap,1_no_live_data
2024-12-05,ETC,-0.009225163403705,2024-12-07,0.0,True,False,-0.0183147341006489,,,2024-12-07,False,target_only,,,logging_gap,1_no_live_data
2024-12-05,ETH,-0.0069629719389405,2024-12-07,0.0,True,False,-0.0138236011690327,,,2024-12-07,False,target_only,,,logging_gap,1_no_live_data
2024-12-05,FET,0.0275947350806791,2024-12-07,0.0,True,False,0.0547838789909682,,,2024-12-07,False,target_only,,,logging_gap,1_no_live_data
2024-12-05,FIL,0.0077393923921144,2024-12-07,0.0,True,False,0.0153650301419303,,,2024-12-07,False,target_only,,,logging_gap,1_no_live_data
2024-12-05,FTM,0.0211746410113582,2024-12-07,0.0,True,False,0.0420380542683903,,,2024-12-07,False,target_only,,,logging_gap,1_no_live_data
2024-12-05,GALA,-0.0498600942592016,2024-12-07,0.0,True,False,-0.0989873380696774,,,2024-12-07,False,target_only,,,logging_gap,1_no_live_data
2024-12-05,HBAR,-0.0378534716126411,2024-12-07,0.0,True,False,-0.0751505677496776,,,2024-12-07,False,target_only,,,logging_gap,1_no_live_data
2024-12-05,LINK,0.0432685650731587,2024-12-07,0.0,True,False,0.0859011628903243,,,2024-12-07,False,target_only,,,logging_gap,1_no_live_data
2024-12-05,LTC,0.0105730342459522,2024-12-07,0.0,True,False,0.0209906645961305,,,2024-12-07,False,target_only,,,logging_gap,1_no_live_data
2024-12-05,NEAR,0.0463643220300045,2024-12-07,0.0,True,False,0.0920471749470964,,,2024-12-07,False,target_only,,,logging_gap,1_no_live_data
2024-12-05,ORDI,-0.0037529249042801,2024-12-07,0.0,True,False,-0.0074506888077438,,,2024-12-07,False,target_only,,,logging_gap,1_no_live_data
2024-12-05,PNUT,0.009053728286983,2024-12-07,0.0,True,False,0.0179743836438737,,,2024-12-07,False,target_only,,,logging_gap,1_no_live_data
2024-12-05,POL,0.0158738376286552,2024-12-07,0.0,True,False,0.0315143594322604,,,2024-12-07,False,target_only,,,logging_gap,1_no_live_data
2024-12-05,RUNE,0.0534701565662134,2024-12-07,0.0,True,False,0.1061544014967752,,,2024-12-07,False,target_only,,,logging_gap,1_no_live_data
2024-12-05,SAND,-0.0619238619446695,2024-12-07,0.0,True,False,-0.1229375585419357,,,2024-12-07,False,target_only,,,logging_gap,1_no_live_data
2024-12-05,SEI,0.0330669735801041,2024-12-07,0.0,True,False,0.0656479242838734,,,2024-12-07,False,target_only,,,logging_gap,1_no_live_data
2024-12-05,SOL,-8.571755836100188e-05,2024-12-07,0.0,True,False,-0.0001701752283876,,,2024-12-07,False,target_only,,,logging_gap,1_no_live_data
2024-12-05,SUI,0.0322669430354014,2024-12-07,0.0,True,False,0.0640596221522556,,,2024-12-07,False,target_only,,,logging_gap,1_no_live_data
2024-12-05,TAO,0.0181695640407984,2024-12-07,0.0,True,False,0.0360720693574149,,,2024-12-07,False,target_only,,,logging_gap,1_no_live_data
2024-12-05,TIA,0.044787871032128,2024-12-07,0.0,True,False,0.0889174438425811,,,2024-12-07,False,target_only,,,logging_gap,1_no_live_data
2024-12-05,TRX,-0.0567944936786885,2024-12-07,0.0,True,False,-0.112754214162581,,,2024-12-07,False,target_only,,,logging_gap,1_no_live_data
2024-12-05,UNI,0.0413492438418382,2024-12-07,0.0,True,False,0.0820907308722586,,,2024-12-07,False,target_only,,,logging_gap,1_no_live_data
2024-12-05,WIF,0.0155309673952112,2024-12-07,0.0,True,False,0.03083365851871,,,2024-12-07,False,target_only,,,logging_gap,1_no_live_data
2024-12-05,WLD,-0.0119780501271068,2024-12-07,0.0,True,False,-0.0237800452438706,,,2024-12-07,False,target_only,,,logging_gap,1_no_live_data
2024-12-05,XLM,-0.039144197415981,2024-12-07,0.0,True,False,-0.0777130480929008,,,2024-12-07,False,target_only,,,logging_gap,1_no_live_data
2024-12-05,XRP,-0.0168216931985511,2024-12-07,0.0,True,False,-0.0333961388619332,,,2024-12-07,False,target_only,,,logging_gap,1_no_live_data
